"Name","Module","GraphCmdName","GraphModuleName","AadParamName","GraphParamName","GraphScopesApplication","GraphScopesDelegate","ApiUri"
"New-AzureADGroup","AzureADPreview","New-MgGroup","Microsoft.Graph.Groups","MailEnabled","MailEnabled","Directory.ReadWrite.All Group.ReadWrite.All","Directory.AccessAsUser.All Directory.ReadWrite.All Group.ReadWrite.All",
"New-AzureADGroup","AzureADPreview","New-MgGroup","Microsoft.Graph.Groups","SecurityEnabled","SecurityEnabled","Directory.ReadWrite.All Group.ReadWrite.All","Directory.AccessAsUser.All Directory.ReadWrite.All Group.ReadWrite.All",
"New-AzureADGroup","AzureADPreview","New-MgGroup","Microsoft.Graph.Groups","DisplayName","DisplayName","Directory.ReadWrite.All Group.ReadWrite.All","Directory.AccessAsUser.All Directory.ReadWrite.All Group.ReadWrite.All",
"New-AzureADGroup","AzureADPreview","New-MgGroup","Microsoft.Graph.Groups","MailNickName","MailNickname","Directory.ReadWrite.All Group.ReadWrite.All","Directory.AccessAsUser.All Directory.ReadWrite.All Group.ReadWrite.All",
"New-AzureADGroup","AzureADPreview","New-MgGroup","Microsoft.Graph.Groups","Description","Description","Directory.ReadWrite.All Group.ReadWrite.All","Directory.AccessAsUser.All Directory.ReadWrite.All Group.ReadWrite.All",
"New-AzureADGroupAppRoleAssignment","AzureADPreview","New-MgGroupAppRoleAssignment","Microsoft.Graph.Applications","PrincipalId","PrincipalId","AppRoleAssignment.ReadWrite.All","AppRoleAssignment.ReadWrite.All Directory.AccessAsUser.All",
"New-AzureADGroupAppRoleAssignment","AzureADPreview","New-MgGroupAppRoleAssignment","Microsoft.Graph.Applications","Id","Id","AppRoleAssignment.ReadWrite.All","AppRoleAssignment.ReadWrite.All Directory.AccessAsUser.All",
"New-AzureADGroupAppRoleAssignment","AzureADPreview","New-MgGroupAppRoleAssignment","Microsoft.Graph.Applications","ObjectId","","AppRoleAssignment.ReadWrite.All","AppRoleAssignment.ReadWrite.All Directory.AccessAsUser.All",
"New-AzureADGroupAppRoleAssignment","AzureADPreview","New-MgGroupAppRoleAssignment","Microsoft.Graph.Applications","ResourceId","ResourceId","AppRoleAssignment.ReadWrite.All","AppRoleAssignment.ReadWrite.All Directory.AccessAsUser.All",
"New-AzureADMSAdministrativeUnit","AzureADPreview","New-MgDirectoryAdministrativeUnit","Microsoft.Graph.Identity.DirectoryManagement","DisplayName","DisplayName","AdministrativeUnit.ReadWrite.All","AdministrativeUnit.ReadWrite.All Directory.AccessAsUser.All",
"New-AzureADMSAdministrativeUnit","AzureADPreview","New-MgDirectoryAdministrativeUnit","Microsoft.Graph.Identity.DirectoryManagement","MembershipRuleProcessingState","","AdministrativeUnit.ReadWrite.All","AdministrativeUnit.ReadWrite.All Directory.AccessAsUser.All",
"New-AzureADMSAdministrativeUnit","AzureADPreview","New-MgDirectoryAdministrativeUnit","Microsoft.Graph.Identity.DirectoryManagement","MembershipRule","","AdministrativeUnit.ReadWrite.All","AdministrativeUnit.ReadWrite.All Directory.AccessAsUser.All",
"New-AzureADMSAdministrativeUnit","AzureADPreview","New-MgDirectoryAdministrativeUnit","Microsoft.Graph.Identity.DirectoryManagement","Description","Description","AdministrativeUnit.ReadWrite.All","AdministrativeUnit.ReadWrite.All Directory.AccessAsUser.All",
"New-AzureADMSAdministrativeUnit","AzureADPreview","New-MgDirectoryAdministrativeUnit","Microsoft.Graph.Identity.DirectoryManagement","IsMemberManagementRestricted","","AdministrativeUnit.ReadWrite.All","AdministrativeUnit.ReadWrite.All Directory.AccessAsUser.All",
"New-AzureADMSAdministrativeUnit","AzureADPreview","New-MgDirectoryAdministrativeUnit","Microsoft.Graph.Identity.DirectoryManagement","MembershipType","","AdministrativeUnit.ReadWrite.All","AdministrativeUnit.ReadWrite.All Directory.AccessAsUser.All",
"New-AzureADMSAdministrativeUnitMember","AzureADPreview","",,"DisplayName","","","",
"New-AzureADMSAdministrativeUnitMember","AzureADPreview","",,"MembershipRule","","","",
"New-AzureADMSAdministrativeUnitMember","AzureADPreview","",,"GroupTypes","","","",
"New-AzureADMSAdministrativeUnitMember","AzureADPreview","",,"SecurityEnabled","","","",
"New-AzureADMSAdministrativeUnitMember","AzureADPreview","",,"ProxyAddresses","","","",
"New-AzureADMSAdministrativeUnitMember","AzureADPreview","",,"AssignedLabels","","","",
"New-AzureADMSAdministrativeUnitMember","AzureADPreview","",,"Id","","","",
"New-AzureADMSAdministrativeUnitMember","AzureADPreview","",,"OdataType","","","",
"New-AzureADMSAdministrativeUnitMember","AzureADPreview","",,"MembershipRuleProcessingState","","","",
"New-AzureADMSAdministrativeUnitMember","AzureADPreview","",,"MailEnabled","","","",
"New-AzureADMSAdministrativeUnitMember","AzureADPreview","",,"IsAssignableToRole","","","",
"New-AzureADMSAdministrativeUnitMember","AzureADPreview","",,"MailNickname","","","",
"New-AzureADMSAdministrativeUnitMember","AzureADPreview","",,"Visibility","","","",
"New-AzureADMSAdministrativeUnitMember","AzureADPreview","",,"Description","","","",
"New-AzureADMSApplication","AzureADPreview","New-MgApplication","Microsoft.Graph.Applications","DisplayName","DisplayName","Application.ReadWrite.All","Application.ReadWrite.All Directory.AccessAsUser.All",
"New-AzureADMSApplication","AzureADPreview","New-MgApplication","Microsoft.Graph.Applications","TokenEncryptionKeyId","TokenEncryptionKeyId","Application.ReadWrite.All","Application.ReadWrite.All Directory.AccessAsUser.All",
"New-AzureADMSApplication","AzureADPreview","New-MgApplication","Microsoft.Graph.Applications","PreAuthorizedApplications","","Application.ReadWrite.All","Application.ReadWrite.All Directory.AccessAsUser.All",
"New-AzureADMSApplication","AzureADPreview","New-MgApplication","Microsoft.Graph.Applications","AddIns","AddIns","Application.ReadWrite.All","Application.ReadWrite.All Directory.AccessAsUser.All",
"New-AzureADMSApplication","AzureADPreview","New-MgApplication","Microsoft.Graph.Applications","IdentifierUris","IdentifierUris","Application.ReadWrite.All","Application.ReadWrite.All Directory.AccessAsUser.All",
"New-AzureADMSApplication","AzureADPreview","New-MgApplication","Microsoft.Graph.Applications","InformationalUrl","","Application.ReadWrite.All","Application.ReadWrite.All Directory.AccessAsUser.All",
"New-AzureADMSApplication","AzureADPreview","New-MgApplication","Microsoft.Graph.Applications","IsFallbackPublicClient","IsFallbackPublicClient","Application.ReadWrite.All","Application.ReadWrite.All Directory.AccessAsUser.All",
"New-AzureADMSApplication","AzureADPreview","New-MgApplication","Microsoft.Graph.Applications","PublicClient","PublicClient","Application.ReadWrite.All","Application.ReadWrite.All Directory.AccessAsUser.All",
"New-AzureADMSApplication","AzureADPreview","New-MgApplication","Microsoft.Graph.Applications","ParentalControlSettings","ParentalControlSettings","Application.ReadWrite.All","Application.ReadWrite.All Directory.AccessAsUser.All",
"New-AzureADMSApplication","AzureADPreview","New-MgApplication","Microsoft.Graph.Applications","KeyCredentials","KeyCredentials","Application.ReadWrite.All","Application.ReadWrite.All Directory.AccessAsUser.All",
"New-AzureADMSApplication","AzureADPreview","New-MgApplication","Microsoft.Graph.Applications","IsDeviceOnlyAuthSupported","IsDeviceOnlyAuthSupported","Application.ReadWrite.All","Application.ReadWrite.All Directory.AccessAsUser.All",
"New-AzureADMSApplication","AzureADPreview","New-MgApplication","Microsoft.Graph.Applications","Tags","Tags","Application.ReadWrite.All","Application.ReadWrite.All Directory.AccessAsUser.All",
"New-AzureADMSApplication","AzureADPreview","New-MgApplication","Microsoft.Graph.Applications","AppRoles","AppRoles","Application.ReadWrite.All","Application.ReadWrite.All Directory.AccessAsUser.All",
"New-AzureADMSApplication","AzureADPreview","New-MgApplication","Microsoft.Graph.Applications","Web","Web","Application.ReadWrite.All","Application.ReadWrite.All Directory.AccessAsUser.All",
"New-AzureADMSApplication","AzureADPreview","New-MgApplication","Microsoft.Graph.Applications","RequiredResourceAccess","RequiredResourceAccess","Application.ReadWrite.All","Application.ReadWrite.All Directory.AccessAsUser.All",
"New-AzureADMSApplication","AzureADPreview","New-MgApplication","Microsoft.Graph.Applications","OrgRestrictions","","Application.ReadWrite.All","Application.ReadWrite.All Directory.AccessAsUser.All",
"New-AzureADMSApplication","AzureADPreview","New-MgApplication","Microsoft.Graph.Applications","OptionalClaims","OptionalClaims","Application.ReadWrite.All","Application.ReadWrite.All Directory.AccessAsUser.All",
"New-AzureADMSApplication","AzureADPreview","New-MgApplication","Microsoft.Graph.Applications","GroupMembershipClaims","GroupMembershipClaims","Application.ReadWrite.All","Application.ReadWrite.All Directory.AccessAsUser.All",
"New-AzureADMSApplication","AzureADPreview","New-MgApplication","Microsoft.Graph.Applications","Api","Api","Application.ReadWrite.All","Application.ReadWrite.All Directory.AccessAsUser.All",
"New-AzureADMSApplication","AzureADPreview","New-MgApplication","Microsoft.Graph.Applications","PasswordCredentials","PasswordCredentials","Application.ReadWrite.All","Application.ReadWrite.All Directory.AccessAsUser.All",
"New-AzureADMSApplication","AzureADPreview","New-MgApplication","Microsoft.Graph.Applications","SignInAudience","SignInAudience","Application.ReadWrite.All","Application.ReadWrite.All Directory.AccessAsUser.All",
"New-AzureADMSApplicationExtensionProperty","AzureADPreview","New-MgApplicationExtensionProperty","Microsoft.Graph.Applications","TargetObjects","TargetObjects","Application.ReadWrite.All","Application.ReadWrite.All Directory.AccessAsUser.All",
"New-AzureADMSApplicationExtensionProperty","AzureADPreview","New-MgApplicationExtensionProperty","Microsoft.Graph.Applications","DataType","DataType","Application.ReadWrite.All","Application.ReadWrite.All Directory.AccessAsUser.All",
"New-AzureADMSApplicationExtensionProperty","AzureADPreview","New-MgApplicationExtensionProperty","Microsoft.Graph.Applications","Name","Name","Application.ReadWrite.All","Application.ReadWrite.All Directory.AccessAsUser.All",
"New-AzureADMSApplicationExtensionProperty","AzureADPreview","New-MgApplicationExtensionProperty","Microsoft.Graph.Applications","ObjectId","","Application.ReadWrite.All","Application.ReadWrite.All Directory.AccessAsUser.All",
"New-AzureADMSApplicationFromApplicationTemplate","AzureADPreview","",,"DisplayName","","","",
"New-AzureADMSApplicationFromApplicationTemplate","AzureADPreview","",,"Id","","","",
"New-AzureADMSApplicationKey","AzureADPreview","Add-MgApplicationKey","Microsoft.Graph.Applications","PasswordCredential","PasswordCredential",,,
"New-AzureADMSApplicationKey","AzureADPreview","Add-MgApplicationKey","Microsoft.Graph.Applications","KeyCredential","KeyCredential",,,
"New-AzureADMSApplicationKey","AzureADPreview","Add-MgApplicationKey","Microsoft.Graph.Applications","Proof","Proof",,,
"New-AzureADMSApplicationKey","AzureADPreview","Add-MgApplicationKey","Microsoft.Graph.Applications","ObjectId","",,,
"New-AzureADMSApplicationPassword","AzureADPreview","Add-MgApplicationPassword","Microsoft.Graph.Applications","PasswordCredential","PasswordCredential","Application.ReadWrite.All","Application.ReadWrite.All Directory.AccessAsUser.All",
"New-AzureADMSApplicationPassword","AzureADPreview","Add-MgApplicationPassword","Microsoft.Graph.Applications","ObjectId","","Application.ReadWrite.All","Application.ReadWrite.All Directory.AccessAsUser.All",
"New-AzureADMSAttributeSet","AzureADPreview","",,"MaxAttributesPerSet","","","",
"New-AzureADMSAttributeSet","AzureADPreview","",,"Description","","","",
"New-AzureADMSAttributeSet","AzureADPreview","",,"Id","","","",
"New-AzureADMSConditionalAccessPolicy","AzureADPreview","New-MgIdentityConditionalAccessPolicy","Microsoft.Graph.Identity.SignIns","State","State","Application.Read.All Policy.Read.All Policy.ReadWrite.ConditionalAccess","Application.Read.All Policy.Read.All Policy.ReadWrite.ConditionalAccess",
"New-AzureADMSConditionalAccessPolicy","AzureADPreview","New-MgIdentityConditionalAccessPolicy","Microsoft.Graph.Identity.SignIns","Id","Id","Application.Read.All Policy.Read.All Policy.ReadWrite.ConditionalAccess","Application.Read.All Policy.Read.All Policy.ReadWrite.ConditionalAccess",
"New-AzureADMSConditionalAccessPolicy","AzureADPreview","New-MgIdentityConditionalAccessPolicy","Microsoft.Graph.Identity.SignIns","GrantControls","GrantControls","Application.Read.All Policy.Read.All Policy.ReadWrite.ConditionalAccess","Application.Read.All Policy.Read.All Policy.ReadWrite.ConditionalAccess",
"New-AzureADMSConditionalAccessPolicy","AzureADPreview","New-MgIdentityConditionalAccessPolicy","Microsoft.Graph.Identity.SignIns","SessionControls","SessionControls","Application.Read.All Policy.Read.All Policy.ReadWrite.ConditionalAccess","Application.Read.All Policy.Read.All Policy.ReadWrite.ConditionalAccess",
"New-AzureADMSConditionalAccessPolicy","AzureADPreview","New-MgIdentityConditionalAccessPolicy","Microsoft.Graph.Identity.SignIns","Conditions","Conditions","Application.Read.All Policy.Read.All Policy.ReadWrite.ConditionalAccess","Application.Read.All Policy.Read.All Policy.ReadWrite.ConditionalAccess",
"New-AzureADMSConditionalAccessPolicy","AzureADPreview","New-MgIdentityConditionalAccessPolicy","Microsoft.Graph.Identity.SignIns","ModifiedDateTime","ModifiedDateTime","Application.Read.All Policy.Read.All Policy.ReadWrite.ConditionalAccess","Application.Read.All Policy.Read.All Policy.ReadWrite.ConditionalAccess",
"New-AzureADMSConditionalAccessPolicy","AzureADPreview","New-MgIdentityConditionalAccessPolicy","Microsoft.Graph.Identity.SignIns","CreatedDateTime","CreatedDateTime","Application.Read.All Policy.Read.All Policy.ReadWrite.ConditionalAccess","Application.Read.All Policy.Read.All Policy.ReadWrite.ConditionalAccess",
"New-AzureADMSConditionalAccessPolicy","AzureADPreview","New-MgIdentityConditionalAccessPolicy","Microsoft.Graph.Identity.SignIns","DisplayName","DisplayName","Application.Read.All Policy.Read.All Policy.ReadWrite.ConditionalAccess","Application.Read.All Policy.Read.All Policy.ReadWrite.ConditionalAccess",
"New-AzureADMSCustomSecurityAttributeDefinition","AzureADPreview","",,"IsCollection","","","",
"New-AzureADMSCustomSecurityAttributeDefinition","AzureADPreview","",,"UsePreDefinedValuesOnly","","","",
"New-AzureADMSCustomSecurityAttributeDefinition","AzureADPreview","",,"Type","","","",
"New-AzureADMSCustomSecurityAttributeDefinition","AzureADPreview","",,"Status","","","",
"New-AzureADMSCustomSecurityAttributeDefinition","AzureADPreview","",,"IsSearchable","","","",
"New-AzureADMSCustomSecurityAttributeDefinition","AzureADPreview","",,"Description","","","",
"New-AzureADMSCustomSecurityAttributeDefinition","AzureADPreview","",,"AttributeSet","","","",
"New-AzureADMSCustomSecurityAttributeDefinition","AzureADPreview","",,"Name","","","",
"New-AzureADMSFeatureRolloutPolicy","AzureADPreview","",,"IsEnabled","","","",
"New-AzureADMSFeatureRolloutPolicy","AzureADPreview","",,"DisplayName","","","",
"New-AzureADMSFeatureRolloutPolicy","AzureADPreview","",,"AppliesTo","","","",
"New-AzureADMSFeatureRolloutPolicy","AzureADPreview","",,"Description","","","",
"New-AzureADMSFeatureRolloutPolicy","AzureADPreview","",,"IsAppliedToOrganization","","","",
"New-AzureADMSFeatureRolloutPolicy","AzureADPreview","",,"Feature","","","",
"New-AzureADMSGroup","AzureADPreview","New-MgGroup","Microsoft.Graph.Groups","LabelId","","Directory.ReadWrite.All Group.ReadWrite.All","Directory.AccessAsUser.All Directory.ReadWrite.All Group.ReadWrite.All",
"New-AzureADMSGroup","AzureADPreview","New-MgGroup","Microsoft.Graph.Groups","DisplayName","DisplayName","Directory.ReadWrite.All Group.ReadWrite.All","Directory.AccessAsUser.All Directory.ReadWrite.All Group.ReadWrite.All",
"New-AzureADMSGroup","AzureADPreview","New-MgGroup","Microsoft.Graph.Groups","IsAssignableToRole","IsAssignableToRole","Directory.ReadWrite.All Group.ReadWrite.All","Directory.AccessAsUser.All Directory.ReadWrite.All Group.ReadWrite.All",
"New-AzureADMSGroup","AzureADPreview","New-MgGroup","Microsoft.Graph.Groups","MembershipRuleProcessingState","MembershipRuleProcessingState","Directory.ReadWrite.All Group.ReadWrite.All","Directory.AccessAsUser.All Directory.ReadWrite.All Group.ReadWrite.All",
"New-AzureADMSGroup","AzureADPreview","New-MgGroup","Microsoft.Graph.Groups","MembershipRule","MembershipRule","Directory.ReadWrite.All Group.ReadWrite.All","Directory.AccessAsUser.All Directory.ReadWrite.All Group.ReadWrite.All",
"New-AzureADMSGroup","AzureADPreview","New-MgGroup","Microsoft.Graph.Groups","Description","Description","Directory.ReadWrite.All Group.ReadWrite.All","Directory.AccessAsUser.All Directory.ReadWrite.All Group.ReadWrite.All",
"New-AzureADMSGroup","AzureADPreview","New-MgGroup","Microsoft.Graph.Groups","GroupTypes","GroupTypes","Directory.ReadWrite.All Group.ReadWrite.All","Directory.AccessAsUser.All Directory.ReadWrite.All Group.ReadWrite.All",
"New-AzureADMSGroup","AzureADPreview","New-MgGroup","Microsoft.Graph.Groups","MailEnabled","MailEnabled","Directory.ReadWrite.All Group.ReadWrite.All","Directory.AccessAsUser.All Directory.ReadWrite.All Group.ReadWrite.All",
"New-AzureADMSGroup","AzureADPreview","New-MgGroup","Microsoft.Graph.Groups","SecurityEnabled","SecurityEnabled","Directory.ReadWrite.All Group.ReadWrite.All","Directory.AccessAsUser.All Directory.ReadWrite.All Group.ReadWrite.All",
"New-AzureADMSGroup","AzureADPreview","New-MgGroup","Microsoft.Graph.Groups","Visibility","Visibility","Directory.ReadWrite.All Group.ReadWrite.All","Directory.AccessAsUser.All Directory.ReadWrite.All Group.ReadWrite.All",
"New-AzureADMSGroup","AzureADPreview","New-MgGroup","Microsoft.Graph.Groups","MailNickname","MailNickname","Directory.ReadWrite.All Group.ReadWrite.All","Directory.AccessAsUser.All Directory.ReadWrite.All Group.ReadWrite.All",
"New-AzureADMSGroupLifecyclePolicy","AzureADPreview","New-MgGroupLifecyclePolicy","Microsoft.Graph.Groups","GroupLifetimeInDays","GroupLifetimeInDays","Directory.ReadWrite.All","Directory.ReadWrite.All",
"New-AzureADMSGroupLifecyclePolicy","AzureADPreview","New-MgGroupLifecyclePolicy","Microsoft.Graph.Groups","AlternateNotificationEmails","AlternateNotificationEmails","Directory.ReadWrite.All","Directory.ReadWrite.All",
"New-AzureADMSGroupLifecyclePolicy","AzureADPreview","New-MgGroupLifecyclePolicy","Microsoft.Graph.Groups","ManagedGroupTypes","ManagedGroupTypes","Directory.ReadWrite.All","Directory.ReadWrite.All",
"New-AzureADMSIdentityProvider","AzureADPreview","New-MgIdentityProvider","Microsoft.Graph.Identity.SignIns","ClientSecret","ClientSecret","IdentityProvider.ReadWrite.All","IdentityProvider.ReadWrite.All",
"New-AzureADMSIdentityProvider","AzureADPreview","New-MgIdentityProvider","Microsoft.Graph.Identity.SignIns","ClientId","ClientId","IdentityProvider.ReadWrite.All","IdentityProvider.ReadWrite.All",
"New-AzureADMSIdentityProvider","AzureADPreview","New-MgIdentityProvider","Microsoft.Graph.Identity.SignIns","Name","Name","IdentityProvider.ReadWrite.All","IdentityProvider.ReadWrite.All",
"New-AzureADMSIdentityProvider","AzureADPreview","New-MgIdentityProvider","Microsoft.Graph.Identity.SignIns","Type","Type","IdentityProvider.ReadWrite.All","IdentityProvider.ReadWrite.All",
"New-AzureADMSInvitation","AzureADPreview","New-MgInvitation","Microsoft.Graph.Identity.SignIns","InvitedUserMessageInfo","InvitedUserMessageInfo","Directory.ReadWrite.All User.Invite.All User.ReadWrite.All","Directory.ReadWrite.All User.Invite.All User.ReadWrite.All",
"New-AzureADMSInvitation","AzureADPreview","New-MgInvitation","Microsoft.Graph.Identity.SignIns","SendInvitationMessage","SendInvitationMessage","Directory.ReadWrite.All User.Invite.All User.ReadWrite.All","Directory.ReadWrite.All User.Invite.All User.ReadWrite.All",
"New-AzureADMSInvitation","AzureADPreview","New-MgInvitation","Microsoft.Graph.Identity.SignIns","InvitedUserEmailAddress","InvitedUserEmailAddress","Directory.ReadWrite.All User.Invite.All User.ReadWrite.All","Directory.ReadWrite.All User.Invite.All User.ReadWrite.All",
"New-AzureADMSInvitation","AzureADPreview","New-MgInvitation","Microsoft.Graph.Identity.SignIns","InviteRedirectUrl","InviteRedirectUrl","Directory.ReadWrite.All User.Invite.All User.ReadWrite.All","Directory.ReadWrite.All User.Invite.All User.ReadWrite.All",
"New-AzureADMSInvitation","AzureADPreview","New-MgInvitation","Microsoft.Graph.Identity.SignIns","ResetRedemption","","Directory.ReadWrite.All User.Invite.All User.ReadWrite.All","Directory.ReadWrite.All User.Invite.All User.ReadWrite.All",
"New-AzureADMSInvitation","AzureADPreview","New-MgInvitation","Microsoft.Graph.Identity.SignIns","InvitedUserType","InvitedUserType","Directory.ReadWrite.All User.Invite.All User.ReadWrite.All","Directory.ReadWrite.All User.Invite.All User.ReadWrite.All",
"New-AzureADMSInvitation","AzureADPreview","New-MgInvitation","Microsoft.Graph.Identity.SignIns","InvitedUserDisplayName","InvitedUserDisplayName","Directory.ReadWrite.All User.Invite.All User.ReadWrite.All","Directory.ReadWrite.All User.Invite.All User.ReadWrite.All",
"New-AzureADMSInvitation","AzureADPreview","New-MgInvitation","Microsoft.Graph.Identity.SignIns","InvitedUser","InvitedUser","Directory.ReadWrite.All User.Invite.All User.ReadWrite.All","Directory.ReadWrite.All User.Invite.All User.ReadWrite.All",
"New-AzureADMSNamedLocationPolicy","AzureADPreview","New-MgIdentityConditionalAccessNamedLocation","Microsoft.Graph.Identity.SignIns","DisplayName","DisplayName","Policy.Read.All Policy.ReadWrite.ConditionalAccess","Policy.Read.All Policy.ReadWrite.ConditionalAccess",
"New-AzureADMSNamedLocationPolicy","AzureADPreview","New-MgIdentityConditionalAccessNamedLocation","Microsoft.Graph.Identity.SignIns","Id","Id","Policy.Read.All Policy.ReadWrite.ConditionalAccess","Policy.Read.All Policy.ReadWrite.ConditionalAccess",
"New-AzureADMSNamedLocationPolicy","AzureADPreview","New-MgIdentityConditionalAccessNamedLocation","Microsoft.Graph.Identity.SignIns","IpRanges","","Policy.Read.All Policy.ReadWrite.ConditionalAccess","Policy.Read.All Policy.ReadWrite.ConditionalAccess",
"New-AzureADMSNamedLocationPolicy","AzureADPreview","New-MgIdentityConditionalAccessNamedLocation","Microsoft.Graph.Identity.SignIns","CountriesAndRegions","","Policy.Read.All Policy.ReadWrite.ConditionalAccess","Policy.Read.All Policy.ReadWrite.ConditionalAccess",
"New-AzureADMSNamedLocationPolicy","AzureADPreview","New-MgIdentityConditionalAccessNamedLocation","Microsoft.Graph.Identity.SignIns","OdataType","","Policy.Read.All Policy.ReadWrite.ConditionalAccess","Policy.Read.All Policy.ReadWrite.ConditionalAccess",
"New-AzureADMSNamedLocationPolicy","AzureADPreview","New-MgIdentityConditionalAccessNamedLocation","Microsoft.Graph.Identity.SignIns","IsTrusted","","Policy.Read.All Policy.ReadWrite.ConditionalAccess","Policy.Read.All Policy.ReadWrite.ConditionalAccess",
"New-AzureADMSNamedLocationPolicy","AzureADPreview","New-MgIdentityConditionalAccessNamedLocation","Microsoft.Graph.Identity.SignIns","IncludeUnknownCountriesAndRegions","","Policy.Read.All Policy.ReadWrite.ConditionalAccess","Policy.Read.All Policy.ReadWrite.ConditionalAccess",
"New-AzureADMSPasswordSingleSignOnCredential","AzureADPreview","",,"PasswordSSOCredential","","","",
"New-AzureADMSPasswordSingleSignOnCredential","AzureADPreview","",,"ObjectId","","","",
"New-AzureADMSPermissionGrantConditionSet","AzureADPreview","New-MgPolicyPermissionGrantPolicyInclude New-MgPolicyPermissionGrantPolicyExclude","Microsoft.Graph.Identity.SignIns Microsoft.Graph.Identity.SignIns","Permissions","Permissions","Policy.ReadWrite.PermissionGrant","Policy.ReadWrite.PermissionGrant",
"New-AzureADMSPermissionGrantConditionSet","AzureADPreview","New-MgPolicyPermissionGrantPolicyInclude New-MgPolicyPermissionGrantPolicyExclude","Microsoft.Graph.Identity.SignIns Microsoft.Graph.Identity.SignIns","ClientApplicationsFromVerifiedPublisherOnly","ClientApplicationsFromVerifiedPublisherOnly","Policy.ReadWrite.PermissionGrant","Policy.ReadWrite.PermissionGrant",
"New-AzureADMSPermissionGrantConditionSet","AzureADPreview","New-MgPolicyPermissionGrantPolicyInclude New-MgPolicyPermissionGrantPolicyExclude","Microsoft.Graph.Identity.SignIns Microsoft.Graph.Identity.SignIns","PolicyId","","Policy.ReadWrite.PermissionGrant","Policy.ReadWrite.PermissionGrant",
"New-AzureADMSPermissionGrantConditionSet","AzureADPreview","New-MgPolicyPermissionGrantPolicyInclude New-MgPolicyPermissionGrantPolicyExclude","Microsoft.Graph.Identity.SignIns Microsoft.Graph.Identity.SignIns","PermissionType","PermissionType","Policy.ReadWrite.PermissionGrant","Policy.ReadWrite.PermissionGrant",
"New-AzureADMSPermissionGrantConditionSet","AzureADPreview","New-MgPolicyPermissionGrantPolicyInclude New-MgPolicyPermissionGrantPolicyExclude","Microsoft.Graph.Identity.SignIns Microsoft.Graph.Identity.SignIns","PermissionClassification","PermissionClassification","Policy.ReadWrite.PermissionGrant","Policy.ReadWrite.PermissionGrant",
"New-AzureADMSPermissionGrantConditionSet","AzureADPreview","New-MgPolicyPermissionGrantPolicyInclude New-MgPolicyPermissionGrantPolicyExclude","Microsoft.Graph.Identity.SignIns Microsoft.Graph.Identity.SignIns","ClientApplicationPublisherIds","ClientApplicationPublisherIds","Policy.ReadWrite.PermissionGrant","Policy.ReadWrite.PermissionGrant",
"New-AzureADMSPermissionGrantConditionSet","AzureADPreview","New-MgPolicyPermissionGrantPolicyInclude New-MgPolicyPermissionGrantPolicyExclude","Microsoft.Graph.Identity.SignIns Microsoft.Graph.Identity.SignIns","ClientApplicationIds","ClientApplicationIds","Policy.ReadWrite.PermissionGrant","Policy.ReadWrite.PermissionGrant",
"New-AzureADMSPermissionGrantConditionSet","AzureADPreview","New-MgPolicyPermissionGrantPolicyInclude New-MgPolicyPermissionGrantPolicyExclude","Microsoft.Graph.Identity.SignIns Microsoft.Graph.Identity.SignIns","ResourceApplication","ResourceApplication","Policy.ReadWrite.PermissionGrant","Policy.ReadWrite.PermissionGrant",
"New-AzureADMSPermissionGrantConditionSet","AzureADPreview","New-MgPolicyPermissionGrantPolicyInclude New-MgPolicyPermissionGrantPolicyExclude","Microsoft.Graph.Identity.SignIns Microsoft.Graph.Identity.SignIns","ClientApplicationTenantIds","ClientApplicationTenantIds","Policy.ReadWrite.PermissionGrant","Policy.ReadWrite.PermissionGrant",
"New-AzureADMSPermissionGrantConditionSet","AzureADPreview","New-MgPolicyPermissionGrantPolicyInclude New-MgPolicyPermissionGrantPolicyExclude","Microsoft.Graph.Identity.SignIns Microsoft.Graph.Identity.SignIns","ConditionSetType","","Policy.ReadWrite.PermissionGrant","Policy.ReadWrite.PermissionGrant",
"New-AzureADMSPermissionGrantPolicy","AzureADPreview","",,"Id","","","",
"New-AzureADMSPermissionGrantPolicy","AzureADPreview","",,"DisplayName","","","",
"New-AzureADMSPermissionGrantPolicy","AzureADPreview","",,"Description","","","",
"New-AzureADMSRoleAssignment","AzureADPreview","",,"PrincipalId","","","",
"New-AzureADMSRoleAssignment","AzureADPreview","",,"DirectoryScopeId","","","",
"New-AzureADMSRoleAssignment","AzureADPreview","",,"RoleDefinitionId","","","",
"New-AzureADMSRoleDefinition","AzureADPreview","",,"TemplateId","","","",
"New-AzureADMSRoleDefinition","AzureADPreview","",,"DisplayName","","","",
"New-AzureADMSRoleDefinition","AzureADPreview","",,"IsEnabled","","","",
"New-AzureADMSRoleDefinition","AzureADPreview","",,"ResourceScopes","","","",
"New-AzureADMSRoleDefinition","AzureADPreview","",,"Description","","","",
"New-AzureADMSRoleDefinition","AzureADPreview","",,"RolePermissions","","","",
"New-AzureADMSRoleDefinition","AzureADPreview","",,"Version","","","",
"New-AzureADMSRoleDefinition","AzureADPreview","",,"InheritsPermissionsFrom","","","",
"New-AzureADMSTrustFrameworkPolicy","AzureADPreview","",,"OutputFilePath","","","",
"New-AzureADMSTrustFrameworkPolicy","AzureADPreview","",,"Content","","","",
"New-AzureADMSTrustFrameworkPolicy","AzureADPreview","",,"InputFilePath","","","",
